time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-23T04:13:55.930Z,51.3713,-131.472,10,4.8,mwr,,,,1.61,us,us100040fr,2016-11-10T22:01:47.815Z,"247km WSW of Bella Bella, Canada",earthquake,6.1,2,,,reviewed,pgc,pgc
2015-11-24T07:20:54.593Z,41.8713,-119.6257,11.5,2.8,ml,6,76.52,0.15,0.2435,nn,nn00520126,2018-06-30T00:08:06.077Z,"69km ESE of Lakeview, Oregon",earthquake,,3.5,0.3,5,reviewed,nn,nn
2015-11-24T07:35:59.460Z,51.399,-131.3219,10,4,mwr,,,,1.33,us,us1000439q,2016-02-18T04:48:52.040Z,"236km WSW of Bella Bella, Canada",earthquake,5.4,6,,,reviewed,pgc,pgc
2015-11-25T03:32:14.630Z,40.5737,-119.6793,0,2.5,ml,15,96.97,0.639,0.2494,nn,nn00520250,2018-06-30T00:08:08.253Z,"25km W of Gerlach-Empire, Nevada",earthquake,,0,0.21,11,reviewed,nn,nn
2015-11-25T03:32:53.821Z,40.5856,-119.6816,0,2.5,ml,10,291.34,0.651,0.1158,nn,nn00520290,2018-06-30T00:08:09.161Z,"25km W of Gerlach-Empire, Nevada",earthquake,,0,0.07,3,reviewed,nn,nn
2015-11-25T14:09:39.170Z,40.4856667,-125.2565,5.58,2.78,md,18,313,0.7,0.17,nc,nc72560466,2017-02-08T18:44:37.602Z,"84km W of Ferndale, California",earthquake,1.83,31.61,0.141,36,reviewed,nc,nc
2015-11-25T18:31:18.220Z,38.8188333,-122.7763333,0.76,2.63,md,69,29,0.006306,0.06,nc,nc72560531,2017-02-08T18:46:26.870Z,"4km W of Cobb, California",earthquake,0.09,0.13,0.237,55,reviewed,nc,nc
2015-11-25T20:11:58.770Z,48.1305,-121.1963333,9.61,3.04,ml,23,118,0.04115,0.27,uw,uw61093822,2017-04-02T04:06:12.249Z,"33km ESE of Darrington, Washington",earthquake,0.6,1.89,0.126,119,reviewed,uw,uw
2015-11-25T21:20:37.210Z,48.1238333,-121.2148333,3.78,3.4,ml,28,116,0.0519,0.29,uw,uw61093837,2017-04-02T04:11:19.048Z,"32km ESE of Darrington, Washington",earthquake,0.48,0.97,0.116,163,reviewed,uw,uw
2015-11-26T07:36:00.360Z,43.7073,-127.6418,10,4.3,mb,,187,2.555,1.01,us,us100041hl,2016-02-25T22:32:55.040Z,"269km WNW of Bandon, Oregon",earthquake,8,2,0.123,19,reviewed,us,us
2015-11-27T11:06:10.250Z,40.4008333,-125.3786667,23.3,3.32,ml,31,268,0.7937,0.26,nc,nc72561156,2017-02-08T18:58:52.807Z,"96km WSW of Ferndale, California",earthquake,3.34,16.34,0.24,26,reviewed,nc,nc
2015-11-28T08:25:57.727Z,41.8748,-119.6167,10.9,2.5,ml,7,76.7,0.154,0.2325,nn,nn00520573,2018-06-30T00:08:18.291Z,"69km ESE of Lakeview, Oregon",earthquake,,2.7,0.29,5,reviewed,nn,nn
2015-11-29T20:23:25.900Z,36.9575,-121.5761667,7.81,2.76,md,97,20,0.06216,0.17,nc,nc72562161,2017-02-08T19:23:19.320Z,"5km S of Gilroy, California",earthquake,0.15,0.42,0.166,134,reviewed,nc,nc
2015-11-30T18:36:23.880Z,48.2105,-122.351,16.043,2.88,ml,24,43,0.1787,0.32,uw,uw61094672,2016-07-22T20:01:04.760Z,"3km SSE of Stanwood, Washington",earthquake,0.54,1.88,0.247,113,reviewed,uw,uw
2015-11-30T21:33:12.880Z,41.2196667,-125.7131667,20.23,2.94,ml,22,288,1.276,0.13,nc,nc72562626,2017-02-08T19:34:19.733Z,"136km W of Westhaven-Moonstone, California",earthquake,4.24,7.14,0.14,15,reviewed,nc,nc
2015-12-02T02:57:21.770Z,40.3071667,-124.601,20.74,2.76,md,43,234,0.2423,0.16,nc,nc72563146,2017-02-08T19:44:43.380Z,"41km SW of Ferndale, California",earthquake,0.47,0.29,0.2,58,reviewed,nc,nc
2015-12-02T04:53:36.261Z,41.8741,-119.6267,11.9,2.5,ml,7,179.5,0.148,0.2195,nn,nn00521096,2018-06-30T00:08:34.452Z,"69km ESE of Lakeview, Oregon",earthquake,,3.5,0.37,4,reviewed,nn,nn
2015-12-03T02:11:36.883Z,38.6147,-119.4009,10.1,3.3,ml,33,46.85,0.268,0.1002,nn,nn00521169,2018-06-30T00:08:37.246Z,"19km SSW of Smith Valley, Nevada",earthquake,,0.9,0.19,13,reviewed,nn,nn
2015-12-03T11:02:19.060Z,39.5161667,-123.6185,6.05,3.04,ml,40,142,0.127,0.16,nc,nc72563726,2017-02-08T19:56:06.130Z,"17km ENE of Fort Bragg, California",earthquake,0.27,0.54,0.183,26,reviewed,nc,nc
2015-12-04T05:37:20.560Z,39.892,-120.8356667,3.41,2.98,md,31,63,0.03423,0.09,nc,nc72564096,2017-02-08T20:04:07.190Z,"7km SE of East Quincy, California",earthquake,0.22,0.49,0.222,70,reviewed,nc,nc
2015-12-05T13:14:18.660Z,39.7986667,-121.6411667,19.4,2.9,mh,10,179,0.1099,0.05,nc,nc72564731,2017-02-08T20:17:18.118Z,"4km NNW of Paradise, California",earthquake,0.67,0.97,,0,reviewed,nc,nc
2015-12-05T23:59:34.163Z,41.8503,-119.6284,10.5,3.2,ml,8,75.49,0.162,0.2125,nn,nn00521515,2018-06-30T00:08:47.215Z,"70km ESE of Lakeview, Oregon",earthquake,,2.7,0.44,5,reviewed,nn,nn
2015-12-06T03:29:44.449Z,41.9072,-119.6313,10.8,2.8,ml,5,119.94,0.129,0.2002,nn,nn00521520,2018-06-30T00:08:47.825Z,"66km ESE of Lakeview, Oregon",earthquake,,5.3,0.4,5,reviewed,nn,nn
2015-12-06T05:03:21.647Z,41.8547,-119.6426,10.4,2.5,ml,7,75.69,0.151,0.1246,nn,nn00521525,2018-06-30T00:08:47.927Z,"69km ESE of Lakeview, Oregon",earthquake,,4.5,0.46,4,reviewed,nn,nn
2015-12-06T08:00:04.470Z,40.3938333,-124.377,28.72,2.52,md,14,243,0.08739,0.09,nc,nc72565021,2017-02-08T20:25:22.968Z,"22km SSW of Ferndale, California",earthquake,0.76,0.56,0.161,21,reviewed,nc,nc
2015-12-06T11:13:27.887Z,41.8575,-119.6317,10.5,4.1,ml,6,83.36,0.155,0.1467,nn,nn00521538,2018-06-30T00:08:48.160Z,"69km ESE of Lakeview, Oregon",earthquake,,3.5,0.47,6,reviewed,nn,nn
2015-12-07T08:01:02.090Z,43.592,-126.6738333,7.25,2.85,ml,17,317,2.161,2.92,uw,uw61095497,2016-07-22T20:01:18.110Z,off the coast of Oregon,earthquake,25.37,31.61,0.038,5,reviewed,uw,uw
2015-12-07T16:58:43.150Z,43.1543,-126.5906,10,3.5,ml,,221,1.678,0.79,us,us100044rc,2016-07-22T20:01:19.120Z,"176km WNW of Port Orford, Oregon",earthquake,10.8,1.9,0.057,41,reviewed,us,us
2015-12-08T03:08:16.340Z,43.4308,-126.9239,10,3.5,ml,,246,1.975,0.94,us,us10004501,2016-03-02T03:36:38.040Z,"207km W of Bandon, Oregon",earthquake,6.8,2,0.064,32,reviewed,us,us
2015-12-08T06:22:06.391Z,41.8553,-119.6334,10.2,2.5,ml,8,132.79,0.156,0.2003,nn,nn00521815,2018-06-30T00:08:55.654Z,"69km ESE of Lakeview, Oregon",earthquake,,3.2,0.51,5,reviewed,nn,nn
2015-12-08T12:50:01.100Z,37.6256667,-119.4123333,11.25,2.77,md,58,43,0.264,0.08,nc,nc72565791,2017-02-08T20:40:00.450Z,"19km SE of Yosemite Valley, California",earthquake,0.25,0.81,0.139,59,reviewed,nc,nc
2015-12-08T13:01:54.250Z,37.625,-119.4148333,11.69,2.55,md,53,53,0.2658,0.1,nc,nc72565801,2017-02-08T20:40:29.550Z,"19km SE of Yosemite Valley, California",earthquake,0.26,0.88,0.158,43,reviewed,nc,nc
2015-12-09T12:07:59.113Z,41.8798,-119.6302,8,2.7,ml,7,76.94,0.143,0.1565,nn,nn00522006,2018-06-30T00:08:59.403Z,"68km ESE of Lakeview, Oregon",earthquake,,2.9,0.44,5,reviewed,nn,nn
2015-12-09T22:58:47.506Z,41.8793,-119.5902,11,2.9,ml,7,99.61,0.169,0.2435,nn,nn00522079,2018-06-30T00:09:02.016Z,"71km ESE of Lakeview, Oregon",earthquake,,3.4,0.39,4,reviewed,nn,nn
2015-12-11T22:02:42.600Z,40.2711667,-124.683,17.96,2.58,md,16,274,0.309,0.17,nc,nc72566951,2017-02-08T21:10:30.218Z,"49km SW of Ferndale, California",earthquake,1.05,0.56,0.123,21,reviewed,nc,nc
2015-12-12T02:22:47.770Z,42.9921667,-126.9256667,4.15,3.3,ml,16,299,2.036,0.78,uw,uw61111611,2016-07-22T20:01:23.220Z,off the coast of Oregon,earthquake,5.73,65.89,0.187,18,reviewed,uw,uw
2015-12-15T02:46:51.727Z,41.855,-119.6363,10.1,2.8,ml,8,104.95,0.154,0.217,nn,nn00522777,2018-06-30T00:09:14.496Z,"69km ESE of Lakeview, Oregon",earthquake,,3.8,0.49,5,reviewed,nn,nn
2015-12-16T08:22:30.560Z,50.5434,-130.3506,10,4.5,mwr,,,,1.39,us,us20004hil,2016-03-05T01:42:09.040Z,"208km W of Port Hardy, Canada",earthquake,9,2,,,reviewed,pgc,pgc
2015-12-16T09:48:17.000Z,50.828,-121.008,5,3.4,ml,,,,0.79,us,us20004hiu,2016-03-05T01:42:09.040Z,"22km E of Cache Creek, Canada",earthquake,3.4,2,,,reviewed,pgc,pgc
2015-12-18T19:26:27.619Z,41.8729,-119.6312,9.9,2.8,ml,5,221.22,0.146,,nn,nn00523262,2018-06-30T00:09:27.077Z,"68km ESE of Lakeview, Oregon",earthquake,,,,,reviewed,nn,nn
2015-12-19T08:34:52.890Z,37.7748333,-121.9683333,8.47,2.99,md,131,50,0.01441,0.12,nc,nc72569541,2017-02-08T22:03:58.850Z,"1km ESE of San Ramon, California",earthquake,0.11,0.18,0.131,123,reviewed,nc,nc
2015-12-19T22:49:54.320Z,40.44,-125.2323333,22.37,2.85,md,36,275,0.6829,0.24,nc,nc72569841,2017-02-08T22:09:40.084Z,"83km W of Ferndale, California",earthquake,3.28,8.93,0.146,26,reviewed,nc,nc
2015-12-20T12:53:55.081Z,41.8691,-119.6301,9.2,2.6,ml,5,132.26,0.149,0.1838,nn,nn00523354,2018-06-30T00:09:33.899Z,"69km ESE of Lakeview, Oregon",earthquake,,5.8,0.51,5,reviewed,nn,nn
2015-12-21T08:47:35.122Z,41.8745,-119.596,9.6,3.5,mw,8,76.7,0.167,0.1277,nn,nn00523449,2018-06-30T00:09:37.115Z,"71km ESE of Lakeview, Oregon",earthquake,,2.4,,,reviewed,nn,nn
2015-12-21T10:08:50.080Z,40.2806667,-124.3691667,19.71,2.8,mh,14,238,0.07658,0.08,nc,nc72570296,2017-02-08T22:20:35.020Z,"32km SW of Rio Dell, California",earthquake,0.67,0.27,,0,reviewed,nc,nc
2015-12-21T12:59:44.790Z,47.2988333,-121.7563333,20.35,2.5,ml,31,87,0.09957,0.2,uw,uw61113181,2016-07-22T20:01:32.610Z,"16km E of Black Diamond, Washington",earthquake,0.39,0.57,0.147,75,reviewed,uw,uw
2015-12-22T00:48:24.350Z,39.337,-122.9151667,5.48,2.62,md,35,71,0.3072,0.13,nc,nc72570406,2017-02-08T22:23:22.340Z,"19km N of Upper Lake, California",earthquake,0.23,0.89,0.264,40,reviewed,nc,nc
2015-12-23T06:22:36.147Z,39.4312,-119.7867,9.2,3.2,ml,28,43.79,0.024,0.1504,nn,nn00523675,2018-06-30T00:10:00.068Z,"10km SSE of Reno, Nevada",earthquake,,0.7,0.23,13,reviewed,nn,nn
2015-12-23T06:36:30.079Z,39.4282,-119.7812,9.4,3,ml,26,43.62,0.024,0.1119,nn,nn00523682,2019-07-07T22:09:51.154Z,"11km SSE of Reno, Nevada",earthquake,,0.6,0.31,11,reviewed,nn,nn
2015-12-23T06:45:49.315Z,39.4308,-119.7844,9.7,3,ml,29,47.24,0.024,0.1304,nn,nn00526746,2018-06-30T00:09:59.631Z,"11km SSE of Reno, Nevada",earthquake,,0.6,0.32,14,reviewed,nn,nn
2015-12-23T06:46:07.342Z,39.4309,-119.7845,9.7,4.4,ml,30,47.24,0.024,0.1587,nn,nn00523696,2018-06-30T00:09:58.051Z,"11km SSE of Reno, Nevada",earthquake,,0.6,0.23,8,reviewed,nn,nn
2015-12-23T06:58:15.469Z,39.432,-119.7824,9.5,2.8,ml,23,58.13,0.026,0.1192,nn,nn00523690,2018-06-30T00:09:44.431Z,"11km SSE of Reno, Nevada",earthquake,,0.7,0.17,7,reviewed,nn,nn
2015-12-23T06:59:05.423Z,39.4284,-119.7856,8.1,2.9,ml,24,42.28,0.022,0.1229,nn,nn00523705,2018-06-30T00:09:58.534Z,"11km SSE of Reno, Nevada",earthquake,,0.7,0.17,9,reviewed,nn,nn
2015-12-23T07:05:36.281Z,39.4362,-119.7835,9.6,3.1,ml,31,45.6,0.03,0.1449,nn,nn00523693,2018-06-30T00:09:59.423Z,"10km SSE of Reno, Nevada",earthquake,,0.6,0.19,11,reviewed,nn,nn
2015-12-23T07:05:44.416Z,39.4169,-119.7867,9.3,2.5,ml,8,104.14,0.012,0.1078,nn,nn00524671,2018-06-30T00:09:51.351Z,"12km S of Reno, Nevada",earthquake,,1.7,0.29,2,reviewed,nn,nn
2015-12-23T08:29:20.628Z,39.43,-119.7816,8.5,2.5,ml,26,41.75,0.025,0.1356,nn,nn00523704,2018-06-30T00:09:44.642Z,"11km SSE of Reno, Nevada",earthquake,,0.6,0.2,8,reviewed,nn,nn
2015-12-24T07:58:40.872Z,41.8621,-119.6372,8.6,2.7,ml,5,76.05,0.149,0.1805,nn,nn00523795,2018-06-30T00:10:02.979Z,"68km ESE of Lakeview, Oregon",earthquake,,5.5,0.55,5,reviewed,nn,nn
2015-12-24T20:30:38.087Z,41.8807,-119.5937,11.3,4.4,ml,9,77.01,0.166,0.1394,nn,nn00523848,2018-06-30T00:10:05.669Z,"71km ESE of Lakeview, Oregon",earthquake,,2.1,0.54,5,reviewed,nn,nn
2015-12-24T20:46:27.888Z,41.8655,-119.606,10.5,2.7,ml,9,76.49,0.166,0.1955,nn,nn00523852,2018-06-30T00:10:05.877Z,"71km ESE of Lakeview, Oregon",earthquake,,2.1,0.38,5,reviewed,nn,nn
2015-12-24T21:15:01.410Z,38.8315,-122.807,2.36,2.87,md,68,26,0.008108,0.06,nc,nc72571631,2017-02-08T22:43:45.540Z,"7km W of Cobb, California",earthquake,0.13,0.21,0.333,66,reviewed,nc,nc
2015-12-24T21:21:26.829Z,41.8861,-119.6012,9,2.5,ml,8,77.28,0.158,0.184,nn,nn00523860,2018-06-30T00:10:06.229Z,"70km ESE of Lakeview, Oregon",earthquake,,2.1,0.23,5,reviewed,nn,nn
2015-12-24T22:00:18.879Z,41.8854,-119.6021,10.1,3.2,ml,9,77.24,0.158,0.1179,nn,nn00523863,2018-06-30T00:10:06.343Z,"70km ESE of Lakeview, Oregon",earthquake,,2,0.33,5,reviewed,nn,nn
2015-12-24T22:23:22.448Z,41.8735,-119.6049,10.9,3.4,ml,9,99.46,0.162,0.1894,nn,nn00523870,2018-06-30T00:10:06.564Z,"70km ESE of Lakeview, Oregon",earthquake,,1.8,0.19,5,reviewed,nn,nn
2015-12-24T22:49:59.582Z,41.862,-119.6103,9.8,2.6,ml,9,98.56,0.165,0.176,nn,nn00523881,2018-06-30T00:10:06.693Z,"70km ESE of Lakeview, Oregon",earthquake,,1.6,0.29,5,reviewed,nn,nn
2015-12-24T23:02:34.429Z,41.8709,-119.5893,8.8,2.6,ml,8,99.13,0.174,0.2055,nn,nn00523883,2018-06-30T00:10:05.013Z,"71km ESE of Lakeview, Oregon",earthquake,,2.7,0.3,5,reviewed,nn,nn
2015-12-24T23:29:22.655Z,41.8802,-119.586,1.9,2.6,ml,9,99.88,0.171,0.1806,nn,nn00523887,2018-06-30T00:10:05.509Z,"71km ESE of Lakeview, Oregon",earthquake,,1.9,0.33,5,reviewed,nn,nn
2015-12-25T02:04:54.570Z,43.239,-126.7178,10,3.3,ml,,215,2.008,0.68,us,us10004b9e,2016-03-18T01:13:00.040Z,"188km W of Bandon, Oregon",earthquake,3.9,2,0.077,22,reviewed,us,us
2015-12-25T02:36:49.840Z,41.8723,-119.602,10.6,3.6,mw,8,76.59,0.165,0.189,nn,nn00523923,2018-06-30T00:10:12.492Z,"70km ESE of Lakeview, Oregon",earthquake,,3.2,,,reviewed,nn,nn
2015-12-25T04:53:51.340Z,41.8599,-119.6177,11.1,2.7,ml,8,76.18,0.162,0.2057,nn,nn00523953,2018-06-30T00:10:13.876Z,"70km ESE of Lakeview, Oregon",earthquake,,5.5,0.36,5,reviewed,nn,nn
2015-12-25T05:17:45.898Z,41.9017,-119.6105,7.2,3,ml,6,78.06,0.146,0.1508,nn,nn00523957,2018-06-30T00:10:13.998Z,"68km ESE of Lakeview, Oregon",earthquake,,5.3,0.31,5,reviewed,nn,nn
2015-12-25T05:54:47.800Z,38.7873333,-122.771,2.45,2.75,md,77,25,0.01441,0.08,nc,nc72571871,2017-02-08T22:47:35.890Z,"1km NW of The Geysers, California",earthquake,0.11,0.17,0.221,54,reviewed,nc,nc
2015-12-25T08:54:02.760Z,44.0248,-128.4525,10,4.2,mb,,197,3.558,1.09,us,us10004b9n,2016-03-18T01:13:00.040Z,Off the coast of Oregon,earthquake,6.1,1.9,0.118,20,reviewed,us,us
2015-12-25T08:58:34.990Z,41.887,-119.6163,12.5,2.7,ml,8,100.81,0.148,0.1634,nn,nn00523974,2018-06-30T00:10:14.342Z,"69km ESE of Lakeview, Oregon",earthquake,,2.9,0.26,5,reviewed,nn,nn
2015-12-25T12:01:25.970Z,43.8449,-128.4831,10,3.6,mb,,210,3.211,1.14,us,us10004b9u,2016-03-18T01:13:00.040Z,Off the coast of Oregon,earthquake,4.8,2,0.189,7,reviewed,us,us
2015-12-25T14:19:10.743Z,41.8816,-119.6241,10.8,3,ml,7,87.08,0.146,0.1822,nn,nn00523992,2018-06-30T00:10:15.045Z,"68km ESE of Lakeview, Oregon",earthquake,,4.7,0.24,4,reviewed,nn,nn
2015-12-25T23:57:30.920Z,38.8326667,-122.8013333,1.83,2.66,md,70,35,0.00991,0.04,nc,nc72572176,2017-02-08T22:53:34.190Z,"6km W of Cobb, California",earthquake,0.1,0.14,0.252,58,reviewed,nc,nc
2015-12-26T00:02:24.130Z,40.2191667,-125.4193333,23.55,3.32,ml,12,331,0.8649,0.17,nc,nc72572216,2017-02-08T22:54:14.507Z,"105km WSW of Ferndale, California",earthquake,2.99,31.61,0.131,14,reviewed,nc,nc
2015-12-26T00:33:59.810Z,41.9274,-119.6454,5,2.8,ml,,57,0.112,0.55,us,us100049jw,2016-03-18T01:13:01.040Z,"64km ESE of Lakeview, Oregon",earthquake,3.6,2,0.128,8,reviewed,us,us
2015-12-26T03:57:03.000Z,50.479,-130.191,10,4.3,mwr,,,,1.29,us,us100049ky,2016-03-18T01:13:01.040Z,"197km W of Port Hardy, Canada",earthquake,5.9,1.9,,,reviewed,pgc,pgc
2015-12-26T06:30:07.800Z,40.3448333,-122.0818333,11.95,2.76,ml,22,65,0.1405,0.09,nc,nc72572381,2017-02-08T22:56:51.222Z,"17km ESE of Cottonwood, California",earthquake,0.29,0.79,0.133,16,reviewed,nc,nc
2015-12-26T21:02:24.924Z,41.891,-119.6116,11.2,3.3,ml,9,77.52,0.149,0.1668,nn,nn00524118,2018-06-30T00:10:25.055Z,"69km ESE of Lakeview, Oregon",earthquake,,1.9,0.36,5,reviewed,nn,nn
2015-12-29T00:15:58.240Z,40.4216667,-124.446,20.65,2.98,ml,21,243,0.0991,0.1,nc,nc72570930,2017-09-23T00:26:23.666Z,"23km SW of Ferndale, California",earthquake,0.83,0.22,0.156,18,reviewed,nc,nc
2015-12-29T03:35:28.390Z,41.0703333,-125.286,16.86,4.87,mw,53,240,0.8829,0.18,nc,nc72571010,2017-03-17T23:43:52.844Z,"98km WNW of Bayview, California",earthquake,1.18,3.39,,5,reviewed,nc,nc
2015-12-29T06:31:16.895Z,41.872,-119.6075,9.7,3.4,mw,8,76.57,0.161,0.1902,nn,nn00524430,2018-06-30T00:10:46.330Z,"70km ESE of Lakeview, Oregon",earthquake,,3.7,,,reviewed,nn,nn
2015-12-29T13:23:33.913Z,41.8743,-119.6072,8.9,3.5,ml,7,76.69,0.16,0.2234,nn,nn00524459,2018-06-30T00:10:49.095Z,"70km ESE of Lakeview, Oregon",earthquake,,4.8,0.22,5,reviewed,nn,nn
2015-12-29T13:33:00.401Z,41.8763,-119.6054,7.2,3.3,mw,6,76.78,0.16,0.1538,nn,nn00524463,2018-06-30T00:10:46.569Z,"70km ESE of Lakeview, Oregon",earthquake,,6.9,,,reviewed,nn,nn
2015-12-29T14:03:42.273Z,41.8772,-119.6096,10,3.3,mw,8,76.83,0.157,0.2141,nn,nn00524465,2018-06-30T00:10:49.807Z,"70km ESE of Lakeview, Oregon",earthquake,,2.2,,,reviewed,nn,nn
2015-12-29T21:21:55.820Z,40.6046667,-124.4275,28.36,2.84,ml,23,228,0.1279,0.08,nc,nc72571340,2017-02-08T23:20:00.570Z,"14km WNW of Ferndale, California",earthquake,0.75,0.51,0.27,19,reviewed,nc,nc
2015-12-30T07:39:29.310Z,48.5865,-123.3003333,52.42,4.79,ml,27,81,0.1167,0.19,uw,uw61114971,2019-05-07T21:47:57.354Z,"17km NNE of Victoria, Canada",earthquake,0.43,0.67,0.137,178,reviewed,uw,uw
2015-12-30T14:56:15.320Z,43.3138,-126.7701,10,3.2,ml,,196,1.838,0.73,us,us10004af0,2016-03-18T01:13:08.040Z,"193km W of Bandon, Oregon",earthquake,8.7,2,0.056,42,reviewed,us,us
2015-12-30T15:14:18.870Z,40.6635,-124.3713333,31.19,2.65,md,18,215,0.1198,0.08,nc,nc72571690,2017-02-08T23:27:08.090Z,"13km NW of Ferndale, California",earthquake,0.88,0.87,0.204,41,reviewed,nc,nc
2015-12-30T23:52:25.108Z,41.847,-119.6296,10,2.7,ml,8,76.06,0.164,0.1883,nn,nn00524756,2018-06-30T00:10:54.473Z,"70km ESE of Lakeview, Oregon",earthquake,,3.1,0.51,5,reviewed,nn,nn
